# Values shown are for the Exit End of each Element:
# Index  name      key                      s       l           b          b1        beta       alpha        beta       alpha
#                                                             max    gradient           a           a           b           b
    681  RFBHX46   Instrument         168.668   0.050         ---         ---  1.6613E+01  1.5533E-01  2.6142E+01 -1.3924E-01
    682  DU5H      Drift              168.746   0.078         ---         ---  1.6589E+01  1.5054E-01  2.6164E+01 -1.4227E-01
    683  DPHSH46   Drift              168.795   0.050         ---         ---  1.6575E+01  1.4749E-01  2.6178E+01 -1.4420E-01
    684  DU6H      Drift              168.880   0.084         ---         ---  1.6550E+01  1.4228E-01  2.6203E+01 -1.4750E-01
    685  VVHXU46   Marker             168.880   0.000         ---         ---  1.6550E+01  1.4228E-01  2.6203E+01 -1.4750E-01
    686  DU7H      Drift              168.969   0.089         ---         ---  1.6525E+01  1.3680E-01  2.6229E+01 -1.5097E-01
    687  DU1H      Drift              169.010   0.041         ---         ---  1.6514E+01  1.3427E-01  2.6242E+01 -1.5256E-01
    688  DU2H      Drift              169.010   0.000         ---         ---  1.6514E+01  1.3427E-01  2.6242E+01 -1.5256E-01
    689  DUSEGH47  Drift              172.382   3.372         ---         ---  1.6310E+01 -7.3599E-02  2.7714E+01 -2.8405E-01
    690  DU3H      Drift              172.433   0.051         ---         ---  1.6317E+01 -7.6743E-02  2.7743E+01 -2.8604E-01
    691  DU3H      Drift              172.484   0.051         ---         ---  1.6325E+01 -7.9886E-02  2.7773E+01 -2.8803E-01
    692  DQHXBL47  Drift              172.568   0.084         ---         ---  1.6339E+01 -8.5064E-02  2.7821E+01 -2.9131E-01
    693  DU4H      Drift              172.631   0.063         ---         ---  1.6350E+01 -8.8948E-02  2.7858E+01 -2.9376E-01
    694  DRFBH47   Drift              172.681   0.050         ---         ---  1.6359E+01 -9.2030E-02  2.7888E+01 -2.9571E-01
    695  DU5H      Drift              172.758   0.078         ---         ---  1.6374E+01 -9.6823E-02  2.7934E+01 -2.9874E-01
    696  DPHSH47   Drift              172.808   0.050         ---         ---  1.6383E+01 -9.9875E-02  2.7963E+01 -3.0067E-01
    697  DU6H      Drift              172.892   0.084         ---         ---  1.6401E+01 -1.0508E-01  2.8015E+01 -3.0397E-01
    698  DU7H      Drift              172.981   0.089         ---         ---  1.6420E+01 -1.1057E-01  2.8069E+01 -3.0744E-01
    699  DU1H      Drift              173.022   0.041         ---         ---  1.6429E+01 -1.1309E-01  2.8094E+01 -3.0903E-01
    700  DU2H      Drift              173.022   0.000         ---         ---  1.6429E+01 -1.1309E-01  2.8094E+01 -3.0903E-01
    701  DUSEGH48  Drift              176.394   3.372         ---         ---  1.7893E+01 -3.2096E-01  3.0622E+01 -4.4052E-01
    702  DU3H      Drift              176.445   0.051         ---         ---  1.7926E+01 -3.2411E-01  3.0667E+01 -4.4251E-01
    703  DU3H      Drift              176.496   0.051         ---         ---  1.7959E+01 -3.2725E-01  3.0712E+01 -4.4450E-01
    704  DQHXBL48  Drift              176.580   0.084         ---         ---  1.8014E+01 -3.3243E-01  3.0787E+01 -4.4777E-01
    705  DU4H      Drift              176.643   0.063         ---         ---  1.8056E+01 -3.3631E-01  3.0843E+01 -4.5023E-01
    706  DRFBH48   Drift              176.693   0.050         ---         ---  1.8090E+01 -3.3940E-01  3.0889E+01 -4.5218E-01
    707  DU5H      Drift              176.771   0.078         ---         ---  1.8143E+01 -3.4419E-01  3.0959E+01 -4.5521E-01
    708  DPHSH48   Drift              176.821   0.050         ---         ---  1.8178E+01 -3.4724E-01  3.1004E+01 -4.5714E-01
    709  DU6H      Drift              176.905   0.084         ---         ---  1.8237E+01 -3.5245E-01  3.1082E+01 -4.6044E-01
    710  DU7H      Drift              176.994   0.089         ---         ---  1.8300E+01 -3.5793E-01  3.1164E+01 -4.6391E-01
    711  DU1H      Drift              177.035   0.041         ---         ---  1.8329E+01 -3.6046E-01  3.1202E+01 -4.6550E-01
    712  DU2H      Drift              177.035   0.000         ---         ---  1.8329E+01 -3.6046E-01  3.1202E+01 -4.6550E-01
    713  DUSEGH49  Drift              180.407   3.372         ---         ---  2.1461E+01 -5.6833E-01  3.4785E+01 -5.9699E-01
    714  DU3H      Drift              180.458   0.051         ---         ---  2.1519E+01 -5.7147E-01  3.4846E+01 -5.9898E-01
    715  DU3H      Drift              180.509   0.051         ---         ---  2.1578E+01 -5.7462E-01  3.4907E+01 -6.0097E-01
    716  DQHXBL49  Drift              180.593   0.084         ---         ---  2.1675E+01 -5.7979E-01  3.5008E+01 -6.0424E-01
    717  DU4H      Drift              180.656   0.063         ---         ---  2.1748E+01 -5.8368E-01  3.5085E+01 -6.0670E-01
    718  DRFBH49   Drift              180.706   0.050         ---         ---  2.1807E+01 -5.8676E-01  3.5145E+01 -6.0865E-01
    719  DU5H      Drift              180.784   0.078         ---         ---  2.1898E+01 -5.9155E-01  3.5240E+01 -6.1168E-01
    720  DPHSH49   Drift              180.833   0.050         ---         ---  2.1957E+01 -5.9461E-01  3.5301E+01 -6.1361E-01
    721  DU6H      Drift              180.918   0.084         ---         ---  2.2058E+01 -5.9981E-01  3.5405E+01 -6.1691E-01
    722  DU7H      Drift              181.007   0.089         ---         ---  2.2165E+01 -6.0530E-01  3.5515E+01 -6.2038E-01
    723  DU1H      Drift              181.048   0.041         ---         ---  2.2215E+01 -6.0782E-01  3.5566E+01 -6.2197E-01
    724  DU2H      Drift              181.048   0.000         ---         ---  2.2215E+01 -6.0782E-01  3.5566E+01 -6.2197E-01
    725  DUSEGH50  Drift              184.420   3.372         ---         ---  2.7015E+01 -8.1569E-01  4.0204E+01 -7.5346E-01
    726  DU3H      Drift              184.471   0.051         ---         ---  2.7098E+01 -8.1884E-01  4.0281E+01 -7.5545E-01
    727  DU3H      Drift              184.522   0.051         ---         ---  2.7182E+01 -8.2198E-01  4.0358E+01 -7.5744E-01
    728  DQHXBL50  Drift              184.606   0.084         ---         ---  2.7320E+01 -8.2716E-01  4.0485E+01 -7.6071E-01
    729  DU4H      Drift              184.669   0.063         ---         ---  2.7425E+01 -8.3104E-01  4.0581E+01 -7.6317E-01
    730  DRFBH50   Drift              184.719   0.050         ---         ---  2.7508E+01 -8.3413E-01  4.0658E+01 -7.6512E-01
    731  DU5H      Drift              184.796   0.078         ---         ---  2.7638E+01 -8.3892E-01  4.0777E+01 -7.6815E-01
    732  DPHSH50   Drift              184.846   0.050         ---         ---  2.7721E+01 -8.4197E-01  4.0853E+01 -7.7008E-01
    733  DU6H      Drift              184.930   0.084         ---         ---  2.7864E+01 -8.4718E-01  4.0984E+01 -7.7338E-01
    734  DU7H      Drift              185.019   0.089         ---         ---  2.8015E+01 -8.5266E-01  4.1121E+01 -7.7684E-01
    735  HXRTERM   Marker             185.019   0.000         ---         ---  2.8015E+01 -8.5266E-01  4.1121E+01 -7.7684E-01
    736  DUE1A     Drift              187.823   2.803         ---         ---  3.3280E+01 -1.0255E+00  4.5783E+01 -8.8615E-01
    737  RFBHX51   Instrument         187.873   0.050         ---         ---  3.3383E+01 -1.0285E+00  4.5872E+01 -8.8810E-01
    738  DUE1E     Drift              187.930   0.057         ---         ---  3.3500E+01 -1.0321E+00  4.5973E+01 -8.9032E-01
    739  ENDUNDH   Marker             187.930   0.000         ---         ---  3.3500E+01 -1.0321E+00  4.5973E+01 -8.9032E-01
    740  BEGDMPH_1 Marker             187.930   0.000         ---         ---  3.3500E+01 -1.0321E+00  4.5973E+01 -8.9032E-01
    741  UEBEG     Marker             187.930   0.000         ---         ---  3.3500E+01 -1.0321E+00  4.5973E+01 -8.9032E-01
    742  DUE1D     Drift              188.030   0.100         ---         ---  3.3707E+01 -1.0382E+00  4.6152E+01 -8.9422E-01
    743  VV36      Marker             188.030   0.000         ---         ---  3.3707E+01 -1.0382E+00  4.6152E+01 -8.9422E-01
    744  DUE1B     Drift              189.530   1.500         ---         ---  3.6961E+01 -1.1307E+00  4.8922E+01 -9.5271E-01
    745  MIMUNDO   Marker             189.530   0.000         ---         ---  3.6961E+01 -1.1307E+00  4.8922E+01 -9.5271E-01
    746  DUE1CA    Drift              189.830   0.300         ---         ---  3.7644E+01 -1.1492E+00  4.9497E+01 -9.6441E-01
    747  PH33      Instrument         189.830   0.000         ---         ---  3.7644E+01 -1.1492E+00  4.9497E+01 -9.6441E-01
    748  DUE1CB    Drift              190.006   0.176         ---         ---  3.8051E+01 -1.1600E+00  4.9838E+01 -9.7128E-01
    749  PH34      Instrument         190.006   0.000         ---         ---  3.8051E+01 -1.1600E+00  4.9838E+01 -9.7128E-01
    750  DUE1CC    Drift              190.030   0.024         ---         ---  3.8107E+01 -1.1615E+00  4.9885E+01 -9.7221E-01
    751  DUE2A     Drift              190.530   0.500         ---         ---  3.9284E+01 -1.1923E+00  5.0866E+01 -9.9171E-01
    752  YCUE1     Kicker             190.530   0.000         ---         ---  3.9284E+01 -1.1923E+00  5.0866E+01 -9.9171E-01
    753  DUE2B     Drift              191.330   0.800         ---         ---  4.1231E+01 -1.2417E+00  5.2478E+01 -1.0229E+00
    754  PH31      Instrument         191.330   0.000         ---         ---  4.1231E+01 -1.2417E+00  5.2478E+01 -1.0229E+00
    755  DUE2D     Drift              191.506   0.176         ---         ---  4.1670E+01 -1.2525E+00  5.2839E+01 -1.0298E+00
    756  PH32      Instrument         191.506   0.000         ---         ---  4.1670E+01 -1.2525E+00  5.2839E+01 -1.0298E+00
    757  DUE2E     Drift              192.270   0.764         ---         ---  4.3620E+01 -1.2996E+00  5.4436E+01 -1.0596E+00
    758  XCUE2     Kicker             192.270   0.000         ---         ---  4.3620E+01 -1.2996E+00  5.4436E+01 -1.0596E+00
    759  DUE2C     Drift              192.825   0.555         ---         ---  4.5081E+01 -1.3338E+00  5.5624E+01 -1.0812E+00
    760  QUE1      Quadrupole         193.100   0.275         ---  2.9191E+00  4.6138E+01 -2.5168E+00  5.5832E+01  3.2573E-01
    761  QUE1      Quadrupole         193.375   0.275         ---  2.9191E+00  4.7863E+01 -3.7701E+00  5.5267E+01  1.7236E+00
    762  DUE3A     Drift              193.741   0.367         ---         ---  5.0671E+01 -3.8867E+00  5.4012E+01  1.6972E+00
    763  BPMUE1    Instrument         193.741   0.000         ---         ---  5.0671E+01 -3.8867E+00  5.4012E+01  1.6972E+00
    764  DUE3B     Drift              194.953   1.212         ---         ---  6.0557E+01 -4.2719E+00  5.0005E+01  1.6102E+00
    765  TRUE1     Instrument         194.953   0.000         ---         ---  6.0557E+01 -4.2719E+00  5.0005E+01  1.6102E+00
    766  DUE3C     Drift              195.352   0.398         ---         ---  6.4012E+01 -4.3985E+00  4.8733E+01  1.5816E+00
    767  DBKXDMPH  Drift              196.352   1.000         ---         ---  7.3127E+01 -4.7164E+00  4.5642E+01  1.5097E+00
    768  DUE3C     Drift              196.750   0.398         ---         ---  7.6936E+01 -4.8431E+00  4.4450E+01  1.4811E+00
    769  PCTCX     Ecollimator        196.750   0.000         ---         ---  7.6936E+01 -4.8431E+00  4.4450E+01  1.4811E+00
    770  DPCVV     Drift              197.147   0.397         ---         ---  8.0831E+01 -4.9693E+00  4.3285E+01  1.4526E+00
    771  VVTCX     Marker             197.147   0.000         ---         ---  8.0831E+01 -4.9693E+00  4.3285E+01  1.4526E+00
    772  DVVTCX    Drift              197.467   0.320         ---         ---  8.4044E+01 -5.0710E+00  4.2363E+01  1.4296E+00
    773  MTCX01    Marker             197.467   0.000         ---         ---  8.4044E+01 -5.0710E+00  4.2363E+01  1.4296E+00
    774  TCX01     Lcavity            197.967   0.500         ---         ---  8.9195E+01 -5.2299E+00  4.0952E+01  1.3936E+00
    775  TCX01     Lcavity            198.467   0.500         ---         ---  9.4504E+01 -5.3888E+00  3.9576E+01  1.3577E+00
    776  DTCX12    Drift              198.654   0.186         ---         ---  9.6525E+01 -5.4481E+00  3.9072E+01  1.3443E+00
    777  MTCX      Marker             198.654   0.000         ---         ---  9.6525E+01 -5.4481E+00  3.9072E+01  1.3443E+00
    778  DTCX12    Drift              198.840   0.186         ---         ---  9.8568E+01 -5.5074E+00  3.8573E+01  1.3309E+00
    779  TCX02     Lcavity            199.340   0.500         ---         ---  1.0416E+02 -5.6663E+00  3.7260E+01  1.2950E+00
    780  TCX02     Lcavity            199.840   0.500         ---         ---  1.0990E+02 -5.8253E+00  3.5983E+01  1.2591E+00
    781  DTCXSP    Drift              200.221   0.381         ---         ---  1.1439E+02 -5.9464E+00  3.5034E+01  1.2317E+00
    782  SPTCX     Instrument         200.221   0.000         ---         ---  1.1439E+02 -5.9464E+00  3.5034E+01  1.2317E+00
    783  DUE4      Drift              200.615   0.394         ---         ---  1.1912E+02 -6.0716E+00  3.4075E+01  1.2034E+00
    784  QUE2      Quadrupole         200.890   0.275         --- -5.0054E+00  1.2104E+02 -8.8060E-01  3.3822E+01 -2.7959E-01
    785  QUE2      Quadrupole         201.165   0.275         --- -5.0054E+00  1.2008E+02  4.3523E+00  3.4385E+01 -1.7760E+00
    786  DUE5A     Drift              201.532   0.367         ---         ---  1.1691E+02  4.2914E+00  3.5704E+01 -1.8203E+00
    787  BPMUE2    Instrument         201.532   0.000         ---         ---  1.1691E+02  4.2914E+00  3.5704E+01 -1.8203E+00
    788  DUE5B     Drift              201.847   0.315         ---         ---  1.1422E+02  4.2391E+00  3.6862E+01 -1.8584E+00
    789  BTMQUE    Instrument         201.847   0.000         ---         ---  1.1422E+02  4.2391E+00  3.6862E+01 -1.8584E+00
    790  DUE5C     Drift              202.114   0.267         ---         ---  1.1197E+02  4.1947E+00  3.7865E+01 -1.8907E+00
    791  PCPM0     Ecollimator        202.190   0.076         ---         ---  1.1133E+02  4.1820E+00  3.8153E+01 -1.8999E+00
    792  DUE5F     Drift              202.240   0.050         ---         ---  1.1091E+02  4.1737E+00  3.8343E+01 -1.9059E+00
    793  BTM0      Instrument         202.240   0.000         ---         ---  1.1091E+02  4.1737E+00  3.8343E+01 -1.9059E+00
    794  DUE5D     Drift              202.327   0.087         ---         ---  1.1019E+02  4.1593E+00  3.8676E+01 -1.9164E+00
    795  MIMBCS3   Marker             202.327   0.000         ---         ---  1.1019E+02  4.1593E+00  3.8676E+01 -1.9164E+00
    796  DUE5E     Drift              202.443   0.116         ---         ---  1.0923E+02  4.1401E+00  3.9121E+01 -1.9304E+00
    797  MDLWALL   Marker             202.443   0.000         ---         ---  1.0923E+02  4.1401E+00  3.9121E+01 -1.9304E+00
    798  DDLWALL   Drift              202.694   0.251         ---         ---  1.0716E+02  4.0984E+00  4.0097E+01 -1.9607E+00
    799  UEEND     Marker             202.694   0.000         ---         ---  1.0716E+02  4.0984E+00  4.0097E+01 -1.9607E+00
    800  DLSTART   Marker             202.694   0.000         ---         ---  1.0716E+02  4.0984E+00  4.0097E+01 -1.9607E+00
    801  DSB0A     Drift              202.954   0.260         ---         ---  1.0504E+02  4.0552E+00  4.1126E+01 -1.9921E+00
    802  YCD3      Kicker             202.954   0.000         ---         ---  1.0504E+02  4.0552E+00  4.1126E+01 -1.9921E+00
    803  DSB0B     Drift              203.298   0.344         ---         ---  1.0227E+02  3.9981E+00  4.2511E+01 -2.0337E+00
    804  XCD3      Kicker             203.298   0.000         ---         ---  1.0227E+02  3.9981E+00  4.2511E+01 -2.0337E+00
    805  DSB0C     Drift              203.625   0.326         ---         ---  9.9678E+01  3.9439E+00  4.3851E+01 -2.0731E+00
    806  VV37      Marker             203.625   0.000         ---         ---  9.9678E+01  3.9439E+00  4.3851E+01 -2.0731E+00
    807  DSB0D     Drift              203.748   0.123         ---         ---  9.8707E+01  3.9234E+00  4.4365E+01 -2.0880E+00
    808  DSB0E     Drift              203.853   0.106         ---         ---  9.7881E+01  3.9058E+00  4.4807E+01 -2.1008E+00
    809  ENDDMPH_1 Marker             203.853   0.000         ---         ---  9.7881E+01  3.9058E+00  4.4807E+01 -2.1008E+00
    810  END       Marker             203.853   0.000         ---         ---  9.7881E+01  3.9058E+00  4.4807E+01 -2.1008E+00
# Index  name      key                      s       l           b          b1        beta       alpha        beta       alpha
#                                                             max    gradient           a           a           b           b
# Values shown are for the Exit End of each Element:
