Solid Edge,AREA,KeyW,ELEMENT,Eng_Name,L_EFF,APER,ANGLE,K1,K2,TILT,E1,E2,H1,H2,ENERGY,SUML,X Coor,Y Coor,Z Coor,X Angle,Y Angle,Z Angle,RF_Frequency,RF_Amplitude,RF_Phase,RF_Gradient,RF_Power_Fraction,Z_Length,Fringe_Field_Integral,Integrated_Field_BL,Field_B,Integrated_Field_Gradient_GL,Field_Gradient_G,XAL_Scale_Name,XAL_Scale_Value,XAL_Polarity,Magnet_X_Coor,Magnet_Y_Coor,Magnet_Z_Coor,Magnet_X_Angle,Magnet_Y_Angle,Magnet_Z_Angle,Solenoid_Strength_KS,Undulator_Period_Length,Undulator_Strength_K,X_Size,Y_Size,Section,Distance_From_Section_Start,XAL_Keyword,S_Display
367,L2,LCAV,K21_4B,10ft,3.0441,,,,,,,,,,0.43083432785,58.92002434,2.07359935E3,0.0,0.0,0.0,0.0,0.0,2.856E3,51.44944658,-33.5000000016,16.901365454486,0.25,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,13.963371,BNCH,2.07359935E3
368,L2,LCAV,K21_4C,10ft,3.0441,,,,,,,,,,0.4737372919,61.96412434,2.07664345E3,0.0,0.0,0.0,0.0,0.0,2.856E3,51.44944658,-33.5000000016,16.901365454486,0.25,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,17.007471,BNCH,2.07664345E3
369,L2,LCAV,K21_4D,10ft,3.0441,,,,,,,,,,0.51664025595,65.00822434,2.07968755E3,0.0,0.0,0.0,0.0,0.0,2.856E3,51.44944658,-33.5000000016,16.901365454486,0.25,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,20.051571,BNCH,2.07968755E3
371,L2,QUAD,Q21501,QE,0.1068,0.027559,,-0.8207575561,,0.0,,,,,0.538091738,66.61787434,2.0812972E3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,-1.573336316623,1.473161345152,kG2T_Gdl2G,0.936329588015,1.0,,,,,,,,,,,,QM15 TO FV2,21.661221,QUAD,2.0812972E3
372,L2,BPM ,BPM21501,10_um_res,0.0,,,,,,,,,,0.538091738,66.61787434,2.0812972E3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,21.661221,BPM ,2.0812972E3
375,L2,LCAV,K21_5A,10ft,3.0441,,,,,,,,,,0.55954322,68.22032434,2.08289965E3,0.0,0.0,0.0,0.0,0.0,2.856E3,51.449446586,-33.5000000016,16.901365456457,0.25,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,23.263671,BNCH,2.08289965E3
376,L2,XCOR,XC21502,type-4al,0.0,,,,,,,,,,0.5427765201,67.03067434,2.08171E3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,22.074021,XCOR,2.08171E3
378,L2,YCOR,YC21503,type-4al,0.0,,,,,,,,,,0.5481011612,67.40847434,2.0820878E3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,22.451821,YCOR,2.0820878E3
380,L2,LCAV,K21_5B,10ft,3.0441,,,,,,,,,,0.60244618405,71.26442434,2.08594375E3,0.0,0.0,0.0,0.0,0.0,2.856E3,51.44944658,-33.5000000016,16.901365454486,0.25,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,26.307771,BNCH,2.08594375E3
381,L2,LCAV,K21_5C,10ft,3.0441,,,,,,,,,,0.64534914815,74.30852434,2.08898785E3,0.0,0.0,0.0,0.0,0.0,2.856E3,51.44944658,-33.5000000016,16.901365454486,0.25,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,29.351871,BNCH,2.08898785E3
382,L2,LCAV,K21_5D,10ft,3.0441,,,,,,,,,,0.6882521122,77.35262434,2.09203195E3,0.0,0.0,0.0,0.0,0.0,2.856E3,51.44944658,-33.5000000016,16.901365454486,0.25,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,32.395971,BNCH,2.09203195E3
384,L2,QUAD,Q21601,QE,0.1068,0.027559,,0.7083885229,,0.0,,,,,0.7097035942,78.96227434,2.0936416E3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1.791013907049,-1.676979313716,kG2T_Gdl2G,0.936329588015,-1.0,,,,,,,,,,,,QM15 TO FV2,34.005621,QUAD,2.0936416E3
385,L2,BPM ,BPM21601,10_um_res,0.0,,,,,,,,,,0.7097035942,78.96227434,2.0936416E3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,34.005621,BPM ,2.0936416E3
388,L2,LCAV,K21_6A,10ft,3.0441,,,,,,,,,,0.73115507625,80.56472434,2.09524405E3,0.0,0.0,0.0,0.0,0.0,2.856E3,51.449446578,-33.5000000016,16.901365453829,0.25,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,35.608071,BNCH,2.09524405E3
389,L2,XCOR,XC21602,type-4al,0.0,,,,,,,,,,0.7143263636,79.37067434,2.09405E3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,34.414021,XCOR,2.09405E3
391,L2,YCOR,YC21603,type-4al,0.0,,,,,,,,,,0.7198018084,79.75917434,2.0944385E3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,34.802521,YCOR,2.0944385E3
393,L2,LCAV,K21_6B,10ft,3.0441,,,,,,,,,,0.7740580403,83.60882434,2.09828815E3,0.0,0.0,0.0,0.0,0.0,2.856E3,51.44944658,-33.5000000016,16.901365454486,0.25,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,38.652171,BNCH,2.09828815E3
394,L2,LCAV,K21_6C,10ft,3.0441,,,,,,,,,,0.81696100435,86.65292434,2.10133225E3,0.0,0.0,0.0,0.0,0.0,2.856E3,51.44944658,-33.5000000016,16.901365454486,0.25,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,41.696271,BNCH,2.10133225E3
395,L2,LCAV,K21_6D,10ft,3.0441,,,,,,,,,,0.8598639684,89.69702434,2.10437635E3,0.0,0.0,0.0,0.0,0.0,2.856E3,51.44944658,-33.5000000016,16.901365454486,0.25,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,44.740371,BNCH,2.10437635E3
397,L2,QUAD,Q21701,QE,0.1068,0.027559,,-0.7083885229,,0.0,,,,,0.8813154504,91.30667434,2.105986E3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,-2.224095220726,2.082486161729,kG2T_Gdl2G,0.936329588015,1.0,,,,,,,,,,,,QM15 TO FV2,46.350021,QUAD,2.105986E3
398,L2,BPM ,BPM21701,10_um_res,0.0,,,,,,,,,,0.8813154504,91.30667434,2.105986E3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,46.350021,BPM ,2.105986E3
401,L2,LCAV,K21_7A,10ft,3.0441,,,,,,,,,,0.90276693245,92.90912434,2.10758845E3,0.0,0.0,0.0,0.0,0.0,2.856E3,51.44944658,-33.5000000016,16.901365454486,0.25,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,47.952471,BNCH,2.10758845E3
402,L2,XCOR,XC21702,type-4al,0.0,,,,,,,,,,0.8860171451,91.72067434,2.1064E3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,46.764021,XCOR,2.1064E3
404,L2,YCOR,YC21703,type-4al,0.0,,,,,,,,,,0.8895405974,91.97067434,2.10665E3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,47.014021,YCOR,2.10665E3
406,L2,LCAV,K21_7B,10ft,3.0441,,,,,,,,,,0.94566989655,95.95322434,2.11063255E3,0.0,0.0,0.0,0.0,0.0,2.856E3,51.44944658,-33.5000000016,16.901365454486,0.25,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,50.996571,BNCH,2.11063255E3
407,L2,LCAV,K21_7C,10ft,3.0441,,,,,,,,,,0.9885728608,98.99732432,2.11367665E3,0.0,0.0,0.0,0.0,0.0,2.856E3,51.44944658,-33.5000000016,16.901365454486,0.25,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,54.04067098,BNCH,2.11367665E3
408,L2,LCAV,K21_7D,10ft,3.0441,,,,,,,,,,1.031475825,1.020414243E2,2.11672075E3,0.0,0.0,0.0,0.0,0.0,2.856E3,51.44944658,-33.5000000016,16.901365454486,0.25,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,57.08477096,BNCH,2.11672075E3
410,L2,QUAD,Q21801,QE,0.1068,0.027559,,0.7266961915,,0.0,,,,,1.052927307,1.036510743E2,2.1183304E3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2.725848859195,-2.552292939321,kG2T_Gdl2G,0.936329588015,-1.0,,,,,,,,,,,,QM15 TO FV2,58.69442096,QUAD,2.1183304E3
411,L2,BPM ,BPM21801,10_um_res,0.0,,,,,,,,,,1.052927307,1.036510743E2,2.1183304E3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,58.69442096,BPM ,2.1183304E3
414,L2,LCAV,K21_8A,10ft,3.0441,,,,,,,,,,1.074378789,1.052535243E2,2.11993285E3,0.0,0.0,0.0,0.0,0.0,2.856E3,51.449446582,-33.5000000016,16.901365455143,0.25,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,60.29687096,BNCH,2.11993285E3
415,L2,XCOR,XC21802,type-4al,0.0,,,,,,,,,,1.057566989,1.040606743E2,2.11874E3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,59.10402096,XCOR,2.11874E3
417,L2,YCOR,YC21803,type-4al,0.0,,,,,,,,,,1.061090441,1.043106743E2,2.11899E3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,59.35402096,YCOR,2.11899E3
419,L2,LCAV,K21_8B,10ft,3.0441,,,,,,,,,,1.117281753,1.082976243E2,2.12297695E3,0.0,0.0,0.0,0.0,0.0,2.856E3,51.44944658,-33.5000000016,16.901365454486,0.25,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,63.34097096,BNCH,2.12297695E3
420,L2,LCAV,K21_8C,10ft,3.0441,,,,,,,,,,1.160184717,1.113417243E2,2.12602105E3,0.0,0.0,0.0,0.0,0.0,2.856E3,51.44944658,-33.5000000016,16.901365454486,0.25,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,66.38507096,BNCH,2.12602105E3
421,L2,LCAV,K21_8D,10ft,3.0441,,,,,,,,,,1.203087681,1.143858243E2,2.12906515E3,0.0,0.0,0.0,0.0,0.0,2.856E3,51.449446577,-33.5000000016,16.9013654535,0.25,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,69.42917096,BNCH,2.12906515E3
422,L2,XCOR,XC21900,type-4al,0.0,,,,,,,,,,1.215276712,1.152506743E2,2.12993E3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,70.29402096,XCOR,2.12993E3
424,L2,YCOR,YC21900,type-4al,0.0,,,,,,,,,,1.218800164,1.155006743E2,2.13018E3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,70.54402096,YCOR,2.13018E3
427,L2,QUAD,Q21901,QE,0.1068,0.027559,,-0.7215289261,,0.0,,,,,1.224539163,1.163145743E2,2.1309939E3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,-3.147581164764,2.947173375248,kG2T_Gdl2G,0.936329588015,1.0,,,,,,,,,,,,QM15 TO FV2,71.35792096,QUAD,2.1309939E3
428,L2,BPM ,BPM21901,10_um_res,0.0,,,,,,,,,,1.224539163,1.163145743E2,2.1309939E3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,71.35792096,BPM ,2.1309939E3
431,L2,BEND,BKY21929,0.79K11.8,0.3,,,,,,,,,,1.224539163,1.168288743E2,2.1315082E3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,71.87222096,INST,2.1315082E3
433,L2,BEND,BKX21957,0.79K11.8,0.3,,,,,,,,,,1.224539163,1.173727743E2,2.1320521E3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,72.41612096,INST,2.1320521E3
435,L2,INST,LI21END,,,,,,,,,,,,1.224539163,1.189206743E2,2.1336E3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,73.96402096,MARK,2.1336E3
436,L2,INST,LI22BEG,,,,,,,,,,,,1.224539163,1.189206743E2,2.1336E3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,73.96402096,MARK,2.1336E3
437,L2,MARK,ZLIN05,,,,,,,,,,,,1.224539163,1.189206743E2,2.1336E3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,73.96402096,MARK,2.1336E3
438,L2,LCAV,K22_1A,10ft,3.0441,,,,,,,,,,1.245990645,1.204427243E2,2.13512205E3,0.0,0.0,0.0,0.0,0.0,2.856E3,51.44944658,-33.5000000016,16.901365454486,0.25,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,75.48607096,BNCH,2.13512205E3
439,L2,LCAV,K22_1B,10ft,3.0441,,,,,,,,,,1.288893609,1.234868243E2,2.13816615E3,0.0,0.0,0.0,0.0,0.0,2.856E3,51.44944658,-33.5000000016,16.901365454486,0.25,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,78.53017096,BNCH,2.13816615E3
440,L2,LCAV,K22_1C,10ft,3.0441,,,,,,,,,,1.331796573,1.265309243E2,2.14121025E3,0.0,0.0,0.0,0.0,0.0,2.856E3,51.44944658,-33.5000000016,16.901365454486,0.25,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,81.57427096,BNCH,2.14121025E3
441,L2,LCAV,K22_1D,10ft,3.0441,,,,,,,,,,1.374699537,1.295750243E2,2.14425435E3,0.0,0.0,0.0,0.0,0.0,2.856E3,51.44944658,-33.5000000016,16.901365454486,0.25,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,84.61837096,BNCH,2.14425435E3
443,L2,QUAD,Q22201,QE,0.1068,0.027559,,0.6871879109,,0.0,,,,,1.396151019,1.311846743E2,2.145864E3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,3.417892735497,-3.200274096908,kG2T_Gdl2G,0.936329588015,-1.0,,,,,,,,,,,,QM15 TO FV2,86.22802096,QUAD,2.145864E3
444,L2,BPM ,BPM22201,10_um_res,0.0,,,,,,,,,,1.396151019,1.311846743E2,2.145864E3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,86.22802096,BPM ,2.145864E3
447,L2,LCAV,K22_2A,10ft,3.0441,,,,,,,,,,1.417602501,1.327871243E2,2.14746645E3,0.0,0.0,0.0,0.0,0.0,2.856E3,51.449446577,-33.5000000016,16.9013654535,0.25,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,87.83047096,BNCH,2.14746645E3
448,L2,XCOR,XC22202,type-4,0.0,,,,,,,,,,1.400739963,1.315906743E2,2.14627E3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,86.63402096,XCOR,2.14627E3
450,L2,YCOR,YC22203,type-4,0.0,,,,,,,,,,1.406070242,1.319688743E2,2.1466482E3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,87.01222096,YCOR,2.1466482E3
452,L2,LCAV,K22_2B,10ft,3.0441,,,,,,,,,,1.460505465,1.358312243E2,2.15051055E3,0.0,0.0,0.0,0.0,0.0,2.856E3,51.44944658,-33.5000000016,16.901365454486,0.25,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,90.87457096,BNCH,2.15051055E3
453,L2,LCAV,K22_2C,10ft,3.0441,,,,,,,,,,1.503408429,1.388753243E2,2.15355465E3,0.0,0.0,0.0,0.0,0.0,2.856E3,51.44944658,-33.5000000016,16.901365454486,0.25,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,93.91867096,BNCH,2.15355465E3
454,L2,LCAV,K22_2D,10ft,3.0441,,,,,,,,,,1.546311393,1.419194243E2,2.15659875E3,0.0,0.0,0.0,0.0,0.0,2.856E3,51.44944658,-33.5000000016,16.901365454486,0.25,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,96.96277096,BNCH,2.15659875E3
456,L2,QUAD,Q22301,QE,0.1068,0.027559,,-0.7702988641,,0.0,,,,,1.567762875,1.435290743E2,2.1582084E3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,-4.30219568326,4.028273111666,kG2T_Gdl2G,0.936329588015,1.0,,,,,,,,,,,,QM15 TO FV2,98.57242096,QUAD,2.1582084E3
457,L2,BPM ,BPM22301,10_um_res,0.0,,,,,,,,,,1.567762875,1.435290743E2,2.1582084E3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,98.57242096,BPM ,2.1582084E3
460,L2,LCAV,K22_3A,10ft,3.0441,,,,,,,,,,1.589214357,1.451315243E2,2.15981085E3,0.0,0.0,0.0,0.0,0.0,2.856E3,51.449446583,-33.5000000016,16.901365455471,0.25,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,1.0017487096E2,BNCH,2.15981085E3
461,L2,XCOR,XC22302,type-4,0.0,,,,,,,,,,1.572430745,1.439406743E2,2.15862E3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,98.98402096,XCOR,2.15862E3
463,L2,YCOR,YC22303,type-4,0.0,,,,,,,,,,1.575954197,1.441906743E2,2.15887E3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,99.23402096,YCOR,2.15887E3
465,L2,LCAV,K22_3B,10ft,3.0441,,,,,,,,,,1.632117321,1.481756243E2,2.16285495E3,0.0,0.0,0.0,0.0,0.0,2.856E3,51.44944658,-33.5000000016,16.901365454486,0.25,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,1.0321897096E2,BNCH,2.16285495E3
466,L2,LCAV,K22_3C,10ft,3.0441,,,,,,,,,,1.6750202855,1.512197243E2,2.16589905E3,0.0,0.0,0.0,0.0,0.0,2.856E3,51.44944658,-33.5000000016,16.901365454486,0.25,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,1.0626307096E2,BNCH,2.16589905E3
467,L2,LCAV,K22_3D,10ft,3.0441,,,,,,,,,,1.71792325,1.542638243E2,2.16894315E3,0.0,0.0,0.0,0.0,0.0,2.856E3,51.44944658,-33.5000000016,16.901365454486,0.25,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,1.0930717096E2,BNCH,2.16894315E3
469,L2,QUAD,Q22401,QE,0.1068,0.027559,,0.754070736,,0.0,,,,,1.739374732,1.558734743E2,2.1705528E3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,4.672569553513,-4.375065125012,kG2T_Gdl2G,0.936329588015,-1.0,,,,,,,,,,,,QM15 TO FV2,1.1091682096E2,QUAD,2.1705528E3
470,L2,BPM ,BPM22401,10_um_res,0.0,,,,,,,,,,1.739374732,1.558734743E2,2.1705528E3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,1.1091682096E2,BPM ,2.1705528E3
473,L2,LCAV,K22_4A,10ft,3.0441,,,,,,,,,,1.760826214,1.574759243E2,2.17215525E3,0.0,0.0,0.0,0.0,0.0,2.856E3,51.449446585,-33.5000000016,16.901365456128,0.25,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,1.1251927096E2,BNCH,2.17215525E3
474,L2,XCOR,XC22402,type-4,0.0,,,,,,,,,,1.743980588,1.562806743E2,2.17096E3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,1.1132402096E2,XCOR,2.17096E3
476,L2,YCOR,YC22403,type-4,0.0,,,,,,,,,,1.747504041,1.565306743E2,2.17121E3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,1.1157402096E2,YCOR,2.17121E3
478,L2,LCAV,K22_4B,10ft,3.0441,,,,,,,,,,1.803729178,1.605200243E2,2.17519935E3,0.0,0.0,0.0,0.0,0.0,2.856E3,51.44944658,-33.5000000016,16.901365454486,0.25,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,1.1556337096E2,BNCH,2.17519935E3
479,L2,LCAV,K22_4C,10ft,3.0441,,,,,,,,,,1.846632142,1.635641243E2,2.17824345E3,0.0,0.0,0.0,0.0,0.0,2.856E3,51.44944658,-33.5000000016,16.901365454486,0.25,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,1.1860747096E2,BNCH,2.17824345E3
480,L2,LCAV,K22_4D,10ft,3.0441,,,,,,,,,,1.889535106,1.666082243E2,2.18128755E3,0.0,0.0,0.0,0.0,0.0,2.856E3,51.44944658,-33.5000000016,16.901365454486,0.25,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,1.2165157096E2,BNCH,2.18128755E3
482,L2,QUAD,Q22501,QE,0.1068,0.027559,,-0.8115485387,,0.0,,,,,1.910986588,1.682178743E2,2.1828972E3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,-5.52487775764,5.173106514645,kG2T_Gdl2G,0.936329588015,1.0,,,,,,,,,,,,QM15 TO FV2,1.2326122096E2,QUAD,2.1828972E3
483,L2,BPM ,BPM22501,10_um_res,0.0,,,,,,,,,,1.910986588,1.682178743E2,2.1828972E3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,1.2326122096E2,BPM ,2.1828972E3
486,L2,LCAV,K22_5A,10ft,3.0441,,,,,,,,,,1.93243807,1.698203243E2,2.18449965E3,0.0,0.0,0.0,0.0,0.0,2.856E3,51.449446581,-33.5000000016,16.901365454814,0.25,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,1.2486367096E2,BNCH,2.18449965E3
487,L2,XCOR,XC22502,type-4,0.0,,,,,,,,,,1.91567137,1.686306743E2,2.18331E3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,1.2367402096E2,XCOR,2.18331E3
489,L2,YCOR,YC22503,type-4,0.0,,,,,,,,,,1.919194822,1.688806743E2,2.18356E3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,1.2392402096E2,YCOR,2.18356E3
491,L2,LCAV,K22_5B,10ft,3.0441,,,,,,,,,,1.975341034,1.728644243E2,2.18754375E3,0.0,0.0,0.0,0.0,0.0,2.856E3,51.44944658,-33.5000000016,16.901365454486,0.25,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,1.2790777096E2,BNCH,2.18754375E3
492,L2,LCAV,K22_5C,10ft,3.0441,,,,,,,,,,2.018243998,1.759085243E2,2.19058785E3,0.0,0.0,0.0,0.0,0.0,2.856E3,51.44944658,-33.5000000016,16.901365454486,0.25,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,1.3095187096E2,BNCH,2.19058785E3
493,L2,LCAV,K22_5D,10ft,3.0441,,,,,,,,,,2.061146962,1.789526243E2,2.19363195E3,0.0,0.0,0.0,0.0,0.0,2.856E3,51.44944658,-33.5000000016,16.901365454486,0.25,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,1.3399597096E2,BNCH,2.19363195E3
495,L2,QUAD,Q22601,QE,0.1068,0.027559,,0.8975393664,,0.0,,,,,2.082598444,1.805622743E2,2.1952416E3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,6.6590086992,-6.23502687191,kG2T_Gdl2G,0.936329588015,-1.0,,,,,,,,,,,,QM15 TO FV2,1.3560562096E2,QUAD,2.1952416E3
496,L2,BPM ,BPM22601,10_um_res,0.0,,,,,,,,,,2.082598444,1.805622743E2,2.1952416E3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,1.3560562096E2,BPM ,2.1952416E3
499,L2,LCAV,K22_6A,10ft,3.0441,,,,,,,,,,2.104049926,1.821647243E2,2.19684405E3,0.0,0.0,0.0,0.0,0.0,2.856E3,51.449446586,-33.5000000016,16.901365456457,0.25,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,1.3720807096E2,BNCH,2.19684405E3
500,L2,XCOR,XC22602,type-4,0.0,,,,,,,,,,2.087221213,1.809706743E2,2.19565E3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,1.3601402096E2,XCOR,2.19565E3
502,L2,YCOR,YC22603,type-4,0.0,,,,,,,,,,2.092562767,1.813496743E2,2.196029E3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,1.3639302096E2,YCOR,2.196029E3
504,L2,LCAV,K22_6B,10ft,3.0441,,,,,,,,,,2.14695289,1.852088243E2,2.19988815E3,0.0,0.0,0.0,0.0,0.0,2.856E3,51.44944658,-33.5000000016,16.901365454486,0.25,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,1.4025217096E2,BNCH,2.19988815E3
505,L2,LCAV,K22_6C,10ft,3.0441,,,,,,,,,,2.189855854,1.882529243E2,2.20293225E3,0.0,0.0,0.0,0.0,0.0,2.856E3,51.44944658,-33.5000000016,16.901365454486,0.25,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,1.4329627096E2,BNCH,2.20293225E3
506,L2,LCAV,K22_6D,10ft,3.0441,,,,,,,,,,2.232758818,1.912970243E2,2.20597635E3,0.0,0.0,0.0,0.0,0.0,2.856E3,51.44944658,-33.5000000016,16.901365454486,0.25,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,1.4634037096E2,BNCH,2.20597635E3
508,L2,QUAD,Q22701,QE,0.1068,0.027559,,-0.8704152663,,0.0,,,,,2.2542103,1.929066743E2,2.207586E3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,-6.989908134088,6.544857803453,kG2T_Gdl2G,0.936329588015,1.0,,,,,,,,,,,,QM15 TO FV2,1.4795002096E2,QUAD,2.207586E3
509,L2,BPM ,BPM22701,10_um_res,0.0,,,,,,,,,,2.2542103,1.929066743E2,2.207586E3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,1.4795002096E2,BPM ,2.207586E3
512,L2,LCAV,K22_7A,10ft,3.0441,,,,,,,,,,2.275661782,1.945091243E2,2.20918845E3,0.0,0.0,0.0,0.0,0.0,2.856E3,51.449446579,-33.5000000016,16.901365454157,0.25,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,1.4955247096E2,BNCH,2.20918845E3
513,L2,XCOR,XC22702,type-4,0.0,,,,,,,,,,2.258911995,1.933206743E2,2.208E3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,QM15 TO FV2,1.4836402096E2,XCOR,2.208E3
